"Handle","Title","Body (HTML)","Vendor","Product Type","Tags","Published","Option1 Name","Option1 Value","Variant SKU","Variant Inventory Qty","Variant Price","Variant Compare At Price","Image Src"
"bols059","Mochila negra Kaos Icon","<p>Mochila TOUS Kaos Icon de lona con estampado en negro y gris con detalles en poliuretano. Compartimento principal con cierre de solapa magnético y cordón ajustable. Bolsillo exterior con cierre de cremallera y bolsillo interior abierto. Asa fija de mano y correas de hombro ajustables. Medidas (alto x ancho x fondo): 34 x 36 x 23 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2001405153","1","179","199","https://static.tous.com/photoweb/pub/395910192/1/W/fullres.jpg?w=1000"
"bols059","Mochila negra Kaos Icon","<p>Mochila TOUS Kaos Icon de lona con estampado en negro y gris con detalles en poliuretano. Compartimento principal con cierre de solapa magnético y cordón ajustable. Bolsillo exterior con cierre de cremallera y bolsillo interior abierto. Asa fija de mano y correas de hombro ajustables. Medidas (alto x ancho x fondo): 34 x 36 x 23 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2001405153","1","179","199","https://static.tous.com/photoweb/pub/395910192/9/W/fullres.jpg?w=1000"
"bols060","Billetera mediana New Dubai marrón y beige","<p>Billetera mediana TOUS de la colección New Dubai de poliuretano con efecto saffiano en colores marrón y beige. Cierre con botón a presión y cremallera. Dos compartimentos principales: uno con cremallera y otro para tarjetas. Medidas: 20 x 10 x 3 cm</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2001689801","2","62","69","https://www.tous.com/es-es/billetera-mediana-new-dubai-marron-y-beige/p/2001689801-C.html"
"bols060","Billetera mediana New Dubai marrón y beige","<p>Billetera mediana TOUS de la colección New Dubai de poliuretano con efecto saffiano en colores marrón y beige. Cierre con botón a presión y cremallera. Dos compartimentos principales: uno con cremallera y otro para tarjetas. Medidas: 20 x 10 x 3 cm</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2001689801","2","62","69","https://static.tous.com/photoweb/pub/195930008/2/W/fullres.jpg?w=1000"
"bols061","Billetera mediana plateada New Dubai Saffiano","<p>Billetera mediana TOUS de la colección New Dubai Saffiano de poliuretano Saffiano en color plata, malva y beige. Dispone de dos compartimentos principales. El primero es con cierre de cremallera y cuenta con 3 departamentos abiertos para monedas. El segundo es con cierre de botón a presión y cuenta con 3 bolsillos abiertos para billetes y 16 ranuras para tarjetas. Medidas (alto x ancho x fondo): 19 x 12 x 4 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2001689855","2","62","69","https://www.tous.com/es-es/billetera-mediana-plateada-new-dubai-saffiano/p/2001689855-C.html"
"bols061","Billetera mediana plateada New Dubai Saffiano","<p>Billetera mediana TOUS de la colección New Dubai Saffiano de poliuretano Saffiano en color plata, malva y beige. Dispone de dos compartimentos principales. El primero es con cierre de cremallera y cuenta con 3 departamentos abiertos para monedas. El segundo es con cierre de botón a presión y cuenta con 3 bolsillos abiertos para billetes y 16 ranuras para tarjetas. Medidas (alto x ancho x fondo): 19 x 12 x 4 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2001689855","2","62","69","https://static.tous.com/photoweb/pub/295900991/2/W/fullres.jpg?w=1000"
"bols062","Capazo grande negro Scoubidou","<p>Bolso capazo grande TOUS Scoubidou elaborado con rafia de mezcla de papel procedente de bosques sostenibles y materiales reciclados. También incorpora detalles de poliuretano en color negro. Cierre con cordón ajustable. En el interior hay un bolsillo con cremallera, dos bolsillos abiertos para pequeñas pertenencias y un portabolígrafo. Asas fijas de hombro. Medidas (alto x ancho x fondo): 23,5 x 39 x 14 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2001716959","3","143","159","https://www.tous.com/es-es/capazo-grande-negro-scoubidou/p/2001716959-C.html"
"bols062","Capazo grande negro Scoubidou","<p>Bolso capazo grande TOUS Scoubidou elaborado con rafia de mezcla de papel procedente de bosques sostenibles y materiales reciclados. También incorpora detalles de poliuretano en color negro. Cierre con cordón ajustable. En el interior hay un bolsillo con cremallera, dos bolsillos abiertos para pequeñas pertenencias y un portabolígrafo. Asas fijas de hombro. Medidas (alto x ancho x fondo): 23,5 x 39 x 14 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2001716959","3","143","159","https://static.tous.com/photoweb/pub/395901569/2/W/fullres.jpg?w=1000"
"bols062","Capazo grande negro Scoubidou","<p>Bolso capazo grande TOUS Scoubidou elaborado con rafia de mezcla de papel procedente de bosques sostenibles y materiales reciclados. También incorpora detalles de poliuretano en color negro. Cierre con cordón ajustable. En el interior hay un bolsillo con cremallera, dos bolsillos abiertos para pequeñas pertenencias y un portabolígrafo. Asas fijas de hombro. Medidas (alto x ancho x fondo): 23,5 x 39 x 14 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2001716959","3","143","159","https://static.tous.com/photoweb/pub/395901569/5/W/fullres.jpg?w=1000"
"bols063","Bandolera mediana Audree Chain negra y beige Kaos Icon","<p>Bolso bandolera mediano Audree TOUS Kaos Icon de lona con estampado Kaos en color negro y beige con detalles de poliuretano. Bolso con dos compartimentos separados por un bolsillo con cierre de cremallera y un bolsillo exterior abierto en la parte delantera. Cierre de solapa con dos botones magnéticos. Asa de hombro de cadena fija y asa bandolera ajustable y extraíble. Medidas (alto x ancho x fondo): 20 x 25 x 12 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2001799554","1","161","179","https://www.tous.com/es-es/bandolera-mediana-audree-chain-negra-y-beige-kaos-icon/p/2001799554-C.html"
"bols063","Bandolera mediana Audree Chain negra y beige Kaos Icon","<p>Bolso bandolera mediano Audree TOUS Kaos Icon de lona con estampado Kaos en color negro y beige con detalles de poliuretano. Bolso con dos compartimentos separados por un bolsillo con cierre de cremallera y un bolsillo exterior abierto en la parte delantera. Cierre de solapa con dos botones magnéticos. Asa de hombro de cadena fija y asa bandolera ajustable y extraíble. Medidas (alto x ancho x fondo): 20 x 25 x 12 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2001799554","1","161","179","https://static.tous.com/photoweb/pub/2001799554/6/W/fullres.jpg?w=1000"
"bols063","Bandolera mediana Audree Chain negra y beige Kaos Icon","<p>Bolso bandolera mediano Audree TOUS Kaos Icon de lona con estampado Kaos en color negro y beige con detalles de poliuretano. Bolso con dos compartimentos separados por un bolsillo con cierre de cremallera y un bolsillo exterior abierto en la parte delantera. Cierre de solapa con dos botones magnéticos. Asa de hombro de cadena fija y asa bandolera ajustable y extraíble. Medidas (alto x ancho x fondo): 20 x 25 x 12 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2001799554","1","161","179","https://static.tous.com/photoweb/pub/2001799554/7/W/fullres.jpg?w=1000"
"bols064","Bandolera mediana Audree Chain negra Kaos Icon","<p>Bolso bandolera mediano Audree TOUS Kaos Icon de lona con estampado Kaos en color negro con detalles de poliuretano. Bolso con dos compartimentos separados por un bolsillo con cierre de cremallera y un bolsillo exterior abierto en la parte delantera. Cierre de solapa con dos botones magnéticos. Asa de hombro de cadena fija y asa bandolera ajustable y extraíble. Medidas (alto x ancho x fondo): 20 x 25 x 12 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2001799559","1","161","179","https://www.tous.com/es-es/bandolera-mediana-audree-chain-negra-kaos-icon/p/2001799559-C.html"
"bols064","Bandolera mediana Audree Chain negra Kaos Icon","<p>Bolso bandolera mediano Audree TOUS Kaos Icon de lona con estampado Kaos en color negro con detalles de poliuretano. Bolso con dos compartimentos separados por un bolsillo con cierre de cremallera y un bolsillo exterior abierto en la parte delantera. Cierre de solapa con dos botones magnéticos. Asa de hombro de cadena fija y asa bandolera ajustable y extraíble. Medidas (alto x ancho x fondo): 20 x 25 x 12 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2001799559","1","161","179","https://static.tous.com/photoweb/pub/2001799559/6/W/fullres.jpg?w=1000"
"bols064","Bandolera mediana Audree Chain negra Kaos Icon","<p>Bolso bandolera mediano Audree TOUS Kaos Icon de lona con estampado Kaos en color negro con detalles de poliuretano. Bolso con dos compartimentos separados por un bolsillo con cierre de cremallera y un bolsillo exterior abierto en la parte delantera. Cierre de solapa con dos botones magnéticos. Asa de hombro de cadena fija y asa bandolera ajustable y extraíble. Medidas (alto x ancho x fondo): 20 x 25 x 12 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2001799559","1","161","179","https://static.tous.com/photoweb/pub/2001799559/7/W/fullres.jpg?w=1000"
"bols065","Bolso de hombro mediano marrón Tous Puffy Bear","<p>Bolso de hombro mediano TOUS Puffy bear de poliuretano en color negro. Cierre de cremallera. Bolsillo interior con cremallera. Asa de hombro ajustable. Medidas (alto x ancho x fondo): 24 x 32 x 12 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002304946","1","152","169","https://static.tous.com/photoweb/pub/2002304946/0/W/fullres.jpg?w=1000"
"bols065","Bolso de hombro mediano marrón Tous Puffy Bear","<p>Bolso de hombro mediano TOUS Puffy bear de poliuretano en color negro. Cierre de cremallera. Bolsillo interior con cremallera. Asa de hombro ajustable. Medidas (alto x ancho x fondo): 24 x 32 x 12 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002304946","1","152","169","https://static.tous.com/photoweb/pub/2002304946/5/W/fullres.jpg?w=1000"
"bols066","Bolso de hombro marrón TOUS Halfmoon","<p>Bolso de Hombro Halfmoon de piel en color marrón. Cierre de cremallera. Bolsillo interior abierto. Asa de hombro ajustable a asa bandolera. Medidas (alto x ancho x fondo): 21,5 x 36 x 12 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002359044","1","152","169","https://static.tous.com/photoweb/pub/2002359044/0/W/fullres.jpg?w=1000"
"bols066","Bolso de hombro marrón TOUS Halfmoon","<p>Bolso de Hombro Halfmoon de piel en color marrón. Cierre de cremallera. Bolsillo interior abierto. Asa de hombro ajustable a asa bandolera. Medidas (alto x ancho x fondo): 21,5 x 36 x 12 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002359044","1","152","169","https://static.tous.com/photoweb/pub/2002359044/1/W/fullres.jpg?w=1000"
"bols066","Bolso de hombro marrón TOUS Halfmoon","<p>Bolso de Hombro Halfmoon de piel en color marrón. Cierre de cremallera. Bolsillo interior abierto. Asa de hombro ajustable a asa bandolera. Medidas (alto x ancho x fondo): 21,5 x 36 x 12 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002359044","1","152","169","https://static.tous.com/photoweb/pub/2002359044/5/W/fullres.jpg?w=1000"
"bols067","Bolso de hombro mediano arena Tous Puffy Bear","<p>Bolso de hombro mediano TOUS Puffy bear de poliuretano en color negro. Cierre de cremallera. Bolsillo interior con cremallera. Asa de hombro ajustable. Medidas (alto x ancho x fondo): 24 x 32 x 12 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002304904","1","152","169","https://static.tous.com/photoweb/pub/2002304904/0/W/fullres.jpg?w=1000"
"bols067","Bolso de hombro mediano arena Tous Puffy Bear","<p>Bolso de hombro mediano TOUS Puffy bear de poliuretano en color negro. Cierre de cremallera. Bolsillo interior con cremallera. Asa de hombro ajustable. Medidas (alto x ancho x fondo): 24 x 32 x 12 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002304904","1","152","169","https://static.tous.com/photoweb/pub/2002304904/1/W/fullres.jpg?w=1000"
"bols067","Bolso de hombro mediano arena Tous Puffy Bear","<p>Bolso de hombro mediano TOUS Puffy bear de poliuretano en color negro. Cierre de cremallera. Bolsillo interior con cremallera. Asa de hombro ajustable. Medidas (alto x ancho x fondo): 24 x 32 x 12 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002304904","1","152","169","https://static.tous.com/photoweb/pub/2002304904/5/W/fullres.jpg?w=1000"
"bols068","Bolso de hombro burdeos TOUS Salsi","<p>Bolso de hombro pequeño TOUS Salsi de piel vacuna con certificación LWG en color burdeos. Cierre de cremallera. Asa corta de hombro. Medidas (alto x ancho x fondo): 13 x 21 x 10 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002354622","1","143","159","https://static.tous.com/photoweb/pub/2002354622/0/W/fullres.jpg?w=1000"
"bols068","Bolso de hombro burdeos TOUS Salsi","<p>Bolso de hombro pequeño TOUS Salsi de piel vacuna con certificación LWG en color burdeos. Cierre de cremallera. Asa corta de hombro. Medidas (alto x ancho x fondo): 13 x 21 x 10 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002354622","1","143","159","https://static.tous.com/photoweb/pub/2002354622/1/W/fullres.jpg?w=1000"
"bols068","Bolso de hombro burdeos TOUS Salsi","<p>Bolso de hombro pequeño TOUS Salsi de piel vacuna con certificación LWG en color burdeos. Cierre de cremallera. Asa corta de hombro. Medidas (alto x ancho x fondo): 13 x 21 x 10 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002354622","1","143","159","https://static.tous.com/photoweb/pub/2002354622/6/W/fullres.jpg?w=1000"
"bols069","City mediano camel Kaos Icon","<p>Bolso city mediano Kaos Icon de poliuretano en color camel. Cierre con botón magnético. Bolsillo interior con cremallera. Asa fija de hombro. Medidas (alto x ancho x fondo): 18,5 x 33 x 24 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002355243","1","179","199","https://static.tous.com/photoweb/pub/2002355243/2/W/fullres.jpg?w=1000"
"bols069","City mediano camel Kaos Icon","<p>Bolso city mediano Kaos Icon de poliuretano en color camel. Cierre con botón magnético. Bolsillo interior con cremallera. Asa fija de hombro. Medidas (alto x ancho x fondo): 18,5 x 33 x 24 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002355243","1","179","199","https://static.tous.com/photoweb/pub/2002355243/5/W/fullres.jpg?w=1000"
"bols070","Bolso de hombro topo TOUS Halfmoon","<p>Bolso de Hombro Halfmoon de piel en color topo. Cierre de cremallera. Bolsillo interior abierto. Asa de hombro ajustable a asa bandolera. Medidas (alto x ancho x fondo): 21,5 x 36 x 12 cm.</p>","TOUS","TOUS","bolsos","FALSE","Title","Default Title","2002359045","0","152","169",
"rel033","reloj orient, automático",,"orient","orient","relojes, hombre","FALSE","Title","Default Title","147-RA-AC0F07S30B","1","265",,"https://platisur.es/wp-content/uploads/2025/11/147-RA-AC0F07S10B_1102019.jpg"
"rel033","reloj orient, automático",,"orient","orient","relojes, hombre","FALSE","Title","Default Title","147-RA-AC0F07S30B","1","265",,"https://platisur.es/wp-content/uploads/2025/11/RA-AC0F07S30B_c.jpg"
"rel034","reloj orient, automático",,"orient","orient","relojes, hombre","TRUE","Title","Default Title","147-RA-AC0F04S30B","1","285",,"https://clientes.platisur.es/wp-content/uploads/2020/05/147-RA-AC0F04S10B_1102019.jpg"
"rel034","reloj orient, automático",,"orient","orient","relojes, hombre","TRUE","Title","Default Title","147-RA-AC0F04S30B","1","285",,"https://platisur.es/wp-content/uploads/2025/11/RA-AC0F04S30B_c-150x225.jpg"
"rel035","reloj orient, automático",,"orient","orient","relojes, hombre","TRUE","Title","Default Title","147-RA-AP0003S30B","1","355",,"https://platisur.es/wp-content/uploads/2025/11/147-AP0003S10B_13102017.jpg"
"rel035","reloj orient, automático",,"orient","orient","relojes, hombre","TRUE","Title","Default Title","147-RA-AP0003S30B","1","355",,"https://platisur.es/wp-content/uploads/2025/11/RA-AP0003S-d_s-150x150.jpg"
"rel036","reloj orient, automático",,"orient","orient","relojes, hombre","TRUE","Title","Default Title","147-TAC00009W0","1","345",,"https://platisur.es/wp-content/uploads/2025/11/AC00009W.jpg"
"rel037","reloj orient, automático",,"orient","orient","relojes, hombre","TRUE","Title","Default Title","147-TAC00005W0","1","345",,"https://platisur.es/wp-content/uploads/2025/11/147-FAC00005W0_2462016.jpg"
"rel038","reloj orient, automático",,"orient","orient","relojes, hombre","TRUE","Title","Default Title","147-RA-AK0702Y30B","1","367",,"https://platisur.es/wp-content/uploads/2025/11/ra-ak0702y.jpg"
"rel038","reloj orient, automático",,"orient","orient","relojes, hombre","TRUE","Title","Default Title","147-RA-AK0702Y30B","1","367",,"https://platisur.es/wp-content/uploads/2025/11/RA-AK0702Y_c-1-150x225.jpg"
"rel039","reloj orient, automático",,"orient","orient","relojes, hombre","TRUE","Title","Default Title","147-RA-AP0106S30B","1","390",,"https://platisur.es/wp-content/uploads/2025/11/ra-ap0106s.jpg"
"rel039","reloj orient, automático",,"orient","orient","relojes, hombre","TRUE","Title","Default Title","147-RA-AP0106S30B","1","390",,"https://platisur.es/wp-content/uploads/2025/11/ra-ap0106s_c_s-150x150.jpg"
"rel040","reloj orient, automático",,"orient","orient","relojes, hombre","TRUE","Title","Default Title","147-RA-AC0024L30B","1","360",,"https://platisur.es/wp-content/uploads/2025/11/ra-ac0024l.jpg"
"rel040","reloj orient, automático",,"orient","orient","relojes, hombre","TRUE","Title","Default Title","147-RA-AC0024L30B","1","360",,"https://platisur.es/wp-content/uploads/2025/11/ra-ac0024l_b_s-150x150.jpg"
"rel041","reloj orient, automático",,"orient","orient","relojes, hombre","TRUE","Title","Default Title","147-RA-AC0023E30B","1","360",,"https://platisur.es/wp-content/uploads/2025/11/ra-ac0023e.jpg"
"rel041","reloj orient, automático",,"orient","orient","relojes, hombre","TRUE","Title","Default Title","147-RA-AC0023E30B","1","360",,"https://platisur.es/wp-content/uploads/2025/11/ra-ac0023e_b_s-150x150.jpg"
"rel042","reloj orient, automático",,"orient","orient","relojes, hombre","TRUE","Title","Default Title","147-RA-AC0M10L30B","1","415",,"https://platisur.es/wp-content/uploads/2025/11/ra-ac0m10l.jpg"
"rel042","reloj orient, automático",,"orient","orient","relojes, hombre","TRUE","Title","Default Title","147-RA-AC0M10L30B","1","415",,"https://platisur.es/wp-content/uploads/2025/11/ra-ac0m9_10_11_c-150x225.jpg"
"rel043","reloj orient, automático",,"orient","orient","relojes, hombre","TRUE","Title","Default Title","147-RA-AG0002S30B","1","365",,"https://platisur.es/wp-content/uploads/2025/11/RA-AG0002S.jpg"
"rel043","reloj orient, automático",,"orient","orient","relojes, hombre","TRUE","Title","Default Title","147-RA-AG0002S30B","1","365",,"https://platisur.es/wp-content/uploads/2025/11/RA-AG0002S_d_s-150x150.jpg"
"rel044","reloj orient, automático",,"orient","orient","relojes, hombre","TRUE","Title","Default Title","147-FAC00002W0","1","365",,"https://platisur.es/wp-content/uploads/2025/11/147-FAC00002W0_2462016.jpg"
"rel045","reloj orient, automático",,"orient","orient","relojes, hombre","TRUE","Title","Default Title","147-RA-AP0005B10B","1","355",,"https://platisur.es/wp-content/uploads/2025/11/147-AP0005B10B_13102017.jpg"
"rel046","reloj orient, automático",,"orient","orient","relojes, hombre","TRUE","Title","Default Title","147-RA-AG0005L30B","1","365",,"https://platisur.es/wp-content/uploads/2025/11/147-RA-AG0005L10B_26122017.jpg"
"rel046","reloj orient, automático",,"orient","orient","relojes, hombre","TRUE","Title","Default Title","147-RA-AG0005L30B","1","365",,"https://platisur.es/wp-content/uploads/2025/11/RA-AG0005L_d_s-150x150.jpg"
"rel047","reloj orient, automático",,"orient","orient","relojes, hombre","TRUE","Title","Default Title","147-RA-AG0027Y10B","1","399",,"https://platisur.es/wp-content/uploads/2025/11/147-RA-AG0027Y10B_2112018.jpg"
"rel048","reloj orient, automatico",,"orient","orient","relojes, hombre","TRUE","Title","Default Title","147-RA-AA0003R19B","1","475",,"https://platisur.es/wp-content/uploads/2025/11/147-RA-AA0003R19B_2892018.jpg"
"rel049","reloj orient, cuarzo",,"orient","orient","relojes, hombre","TRUE","Title","Default Title","147-RA-AB0010S19B","1","199",,"https://orientrelojes.es/wp-content/uploads/2021/07/147-RA-AB0010S19B_242019-648x852.jpg"
"rel050","reloj orient, solar",,"orient","orient","relojes, hombre","TRUE","Title","Default Title","150-RA-TX0202B10B","1","395",,"https://platisur.es/wp-content/uploads/2025/11/ra-tx0202b_solar-1.jpg"
"rel050","reloj orient, solar",,"orient","orient","relojes, hombre","TRUE","Title","Default Title","150-RA-TX0202B10B","1","395",,"https://platisur.es/wp-content/uploads/2025/11/ra-tx0201l_b-150x225.jpg"
"rel051","reloj orient, autómatico",,"orient","orient","relojes, hombre","TRUE","Title","Default Title","147-RA-AA0912B19B","1","399",,"https://orientrelojes.es/wp-content/uploads/2021/07/ra-aa0912b.jpg"
"rel052","reloj orient, automático",,"orient","orient","relojes, hombre","TRUE","Title","Default Title","147-RA-EL0003B00B","1","725",,"https://orientrelojes.es/wp-content/uploads/2021/07/147-RA-EL0003B00B_26122017.jpg"
"rel054","Neo Classic Recutangular 4N30 27,20mm",,"seiko","seiko","relojes, hombre","TRUE","Title","Default Title","SWR103P1","1","290",,"https://b2b.grupocadarso.com/medias/SWR103P1-001-Media-cadarso1200Wx1200H?context=bWFzdGVyfGltYWdlc3w1MjMyNjZ8aW1hZ2UvcG5nfGgyYi9oNjMvOTAxNjA1MDk0MTk4Mi9TV1IxMDNQMV8wMDFfTWVkaWFfY2FkYXJzbzEyMDBXeDEyMDBIfDFlYzI1ZGFiZjYzY2RhZTMzZjExYzI2MzNmNWEyNzUyZWE4MTI2N2IyZDI2NzdlMmRlYzZmNDBlMGNmNjA1ZmI"
"rel055","Neo Sports Cuarzo Crono Esfera Negra",,"seiko","seiko","relojes, hombre","TRUE","Title","Default Title","SSB397P1","1","310",,"https://b2b.grupocadarso.com/medias/SSB397P1-001-Media-cadarso1200Wx1200H?context=bWFzdGVyfGltYWdlc3wzNTY5MTAzfGltYWdlL3BuZ3xoMzIvaDU3Lzg5MzM4MTA3MzMwODYvU1NCMzk3UDFfMDAxX01lZGlhX2NhZGFyc28xMjAwV3gxMjAwSHw4ZjE0OWFiMWFiZWRiMGE4MjE0MmZiZDliZGYzOTJhZTJhNzUxYjBmNWYzY2U4YzMzN2NkOGIyZWJiNWZmOTU5"
"rel056","Presage Cocktail Midnight Blue Moon",,"seiko","seiko","relojes, hombre","TRUE","Title","Default Title","SRPK15J1","1","460",,"https://b2b.grupocadarso.com/medias/SRPK15J1-001-Media-cadarso1200Wx1200H?context=bWFzdGVyfGltYWdlc3w4OTE4ODF8aW1hZ2UvcG5nfGhhZC9oZDUvODk1ODkzNzQ5NzYzMC9TUlBLMTVKMV8wMDFfTWVkaWFfY2FkYXJzbzEyMDBXeDEyMDBIfDFkOWYyMWRhZTg5MzhiNmI3OGQ4MDMzMDgyOTM2ZWRhNmQ0MTk1ZWJkZWY2Zjk2NjkwYzkzZGVhOWRmMjg2MDE"
"rel057","Essentials Cronógrafo esfera azul 40 mm",,"seiko","seiko","relojes, hombre","TRUE","Title","Default Title","SSB459P1","1","450",,"https://b2b.grupocadarso.com/medias/SSB459P1-001-Media-cadarso1200Wx1200H?context=bWFzdGVyfGltYWdlc3w5MjgwMTR8aW1hZ2UvcG5nfGg1NC9oYzcvOTAxNjAzNTU3Mzc5MC9TU0I0NTlQMV8wMDFfTWVkaWFfY2FkYXJzbzEyMDBXeDEyMDBIfDY5NDhhZWM5N2E5N2ZmZjg2ZjQxYjM0MjJmOThkMDA4MTgyMjVhODZjYzNjZGQwMmU0MmFiZTk4MTI3MWFhYTU"
"rel058","Presage Cockatil Automático """"Martini""""",,"seiko","seiko","relojes, hombre","TRUE","Title","Default Title","SRPG23J1","1","460",,"https://b2b.grupocadarso.com/medias/SRPG23J1-001-Media-cadarso1200Wx1200H?context=bWFzdGVyfGltYWdlc3w5OTg4ODR8aW1hZ2UvcG5nfGgyMC9oYWMvODk0NDIyMjA3Njk1OC9TUlBHMjNKMV8wMDFfTWVkaWFfY2FkYXJzbzEyMDBXeDEyMDBIfDFmOTQ5ZDEzNTcwMGM5MjcxNzJjOGYzNmY4ZDhiYjBlNTY1ZjJjZDg4ZTI2ZjQ2NzIyMjJmZWU4YTdkMWVmYmU"
"rel059","Presage Cocktail Autom 4R35 The Aviation",,"seiko","seiko","relojes, hombre","TRUE","Title","Default Title","SRPJ13J1","1","470",,"https://b2b.grupocadarso.com/medias/SRPJ13J1-001-Media-cadarso1200Wx1200H?context=bWFzdGVyfGltYWdlc3wxMDMwMDg0fGltYWdlL3BuZ3xoNmEvaDJmLzg5MzYxNjY3NTIyODYvU1JQSjEzSjFfMDAxX01lZGlhX2NhZGFyc28xMjAwV3gxMjAwSHwyNjhmY2IxMmYzNzM4YTY2YzVlZGUwOTA4MzgzYjcwMDUzOWE2N2NhOGE5NWUwNWVkMjFlZWRlNGUzMDVmZTc0"
"rel060","5 Sports Serie SKX Cal.4R34 Negro&Verde",,"seiko","seiko","relojes, hombre","TRUE","Title","Default Title","SSK035K1","1","520",,"https://b2b.grupocadarso.com/medias/SSK035K1-001-Media-cadarso1200Wx1200H?context=bWFzdGVyfGltYWdlc3w4OTIwOTh8aW1hZ2UvcG5nfGgyNC9oNmYvODk5NjcxMTMzMzkxOC9TU0swMzVLMV8wMDFfTWVkaWFfY2FkYXJzbzEyMDBXeDEyMDBIfGZkZjJjOTU5MzE1MzM5YTE0MTQ4NWRlYTRkMWUzYTk2MGE4NzlmNzhhNGNjMWMyMWVmNWNmOTdiNGU5OWZmZmQ"
"rel060","5 Sports Serie SKX Cal.4R34 Negro&Verde",,"seiko","seiko","relojes, hombre","TRUE","Title","Default Title","SSK035K1","1","520",,"https://b2b.grupocadarso.com/Todas-las-categor%C3%ADas/Relojes/Relojes/5-Sports-Serie-SKX-Cal-4R34-Negro%26Verde/p/SSK035K1#"
"rel061","Prospex Diver's Automático Samurai",,"seiko","seiko","relojes, hombre","TRUE","Title","Default Title","SRPF03K1","1","510",,"https://b2b.grupocadarso.com/medias/SRPF03K1-001-Media-cadarso1200Wx1200H?context=bWFzdGVyfGltYWdlc3wxMDkxNTE3fGltYWdlL3BuZ3xoNDgvaGM4Lzg5NDMyOTc0Mjk1MzQvU1JQRjAzSzFfMDAxX01lZGlhX2NhZGFyc28xMjAwV3gxMjAwSHxmOWM5YjM3ZDZlOTIzNTliYTliZWE3Zjg1NjYxMzJhOGY5MTcyODFkNzg0NzM4OGViMjcwMjMwMzIyNmQ3Zjkx"
"rel062","Prospex SaveTheOcean Monster Pingüino",,"seiko","seiko","relojes, hombre","TRUE","Title","Default Title","SRPG57K1","1","550",,"https://b2b.grupocadarso.com/medias/SRPG57K1-001-Media-cadarso1200Wx1200H?context=bWFzdGVyfGltYWdlc3wzODE5NDkyfGltYWdlL3BuZ3xoNjUvaDdmLzg5MzE0NTU1OTg2MjIvU1JQRzU3SzFfMDAxX01lZGlhX2NhZGFyc28xMjAwV3gxMjAwSHw2NmEyMzkyMzYzYjQ5Mzc1ZjYzMDliY2M2M2U3Mjc3ZDdmYTVhYTQyY2YwMmFkNjY2N2ZmNTIwZDlmNTlhYTJh"
"rel062","Prospex SaveTheOcean Monster Pingüino",,"seiko","seiko","relojes, hombre","TRUE","Title","Default Title","SRPG57K1","1","550",,"https://b2b.grupocadarso.com/medias/SRPG57K1-002-Media-cadarso1200Wx1200H?context=bWFzdGVyfGltYWdlc3w1MzAyNjc4fGltYWdlL3BuZ3xoMDUvaDgxLzg5MzE0OTI1OTM2OTQvU1JQRzU3SzFfMDAyX01lZGlhX2NhZGFyc28xMjAwV3gxMjAwSHw4NzFlZThhZWI1MGEyOTMxYjY0NTliYTljMjU1NDVjNWY4Y2IzNzgzYzE0Y2Y5OTI2Y2QyZGEyODhmNjA5MGNl"
